originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1990,regionflow_1995,regionflow_2000,regionflow_2005,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_1990,countryflow_1995,countryflow_2000,countryflow_2005,origin_show,destination_show
1,North America,1,North America,57617,191071,84668,96102,,CAN,Canada,CAN,Canada,0,0,0,0,1,1
1,North America,1,North America,57617,191071,84668,96102,,CAN,Canada,USA,United States,1509,190436,238,28,1,1
1,North America,1,North America,57617,191071,84668,96102,,USA,United States,CAN,Canada,56108,635,84430,96074,1,1
1,North America,1,North America,57617,191071,84668,96102,,USA,United States,USA,United States,0,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,AGO,Angola,1831,0,68,20,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,BDI,Burundi,0,0,0,2121,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,BEN,Benin,21,0,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,BFA,Burkina Faso,669,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,BWA,Botswana,225,4,34,30,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,CAF,Central African Republic,73,0,4,11,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,CIV,Ivory Coast,8,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,CMR,Cameroon,0,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,COD,DR Congo,259,0,0,257,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,COG,Congo,79,0,1,15,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,COM,Comoros,0,0,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,CPV,Cape Verde,19,1,8,5,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,DJI,Djibouti,0,0,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,DZA,Algeria,66,21,115,162,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,EGY,Egypt,0,0,36,76,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,ERI,Eritrea,0,3,1,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,ESH,Western Sahara,0,0,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,ETH,Ethiopia,192,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,GAB,Gabon,84,7,3,1,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,GHA,Ghana,102,19,10,10,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,GIN,Guinea,723,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,GMB,Gambia,0,0,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,GNB,Guinea-Bissau,51,0,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,GNQ,Equatorial Guinea,8,3,3,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,KEN,Kenya,0,125,0,13,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,LBR,Liberia,49,406,0,62,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,LBY,Libya,423,96,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,LSO,Lesotho,0,0,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,MAR,Morocco,0,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,MDG,Madagascar,16,0,15,9,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,MLI,Mali,65,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,MOZ,Mozambique,3,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,MRT,Mauritania,24,0,9,7,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,MUS,Mauritius,6,0,5,5,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,MWI,Malawi,11,17,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,MYT,Mayotte,0,0,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,NAM,Namibia,132,0,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,NER,Niger,3,0,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,NGA,Nigeria,0,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,REU,Reunion,0,0,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,RWA,Rwanda,0,4519,11,954,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,SDN,Sudan,1246,0,184,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,SEN,Senegal,20,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,SLE,Sierra Leone,7,15,6,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,SOM,Somalia,0,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,SSD,South Sudan,0,0,917,4848,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,STP,Sao Tome & Principe,1,0,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,SWZ,Swaziland,5,5,0,2,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,TCD,Chad,0,0,312,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,TGO,Togo,4,2,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,TUN,Tunisia,2,0,0,5,1,0
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,TZA,Tanzania,29,0,0,742,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,UGA,Uganda,14,170,57,466,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,ZAF,South Africa,20451,274,891,747,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,ZMB,Zambia,51,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,CAN,Canada,ZWE,Zimbabwe,0,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,AGO,Angola,4345,0,1229,1045,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,BDI,Burundi,0,0,0,1536,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,BEN,Benin,168,0,29,10,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,BFA,Burkina Faso,17,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,BWA,Botswana,607,2,698,768,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,CAF,Central African Republic,730,0,130,277,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,CIV,Ivory Coast,418,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,CMR,Cameroon,14,0,285,16,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,COD,DR Congo,4872,0,0,188,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,COG,Congo,281,0,39,499,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,COM,Comoros,1,0,10,2,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,CPV,Cape Verde,239,4,217,236,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,DJI,Djibouti,0,0,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,DZA,Algeria,17,0,1806,2037,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,EGY,Egypt,0,0,759,1390,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,ERI,Eritrea,0,0,20,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,ESH,Western Sahara,0,0,28,4,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,ETH,Ethiopia,0,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,GAB,Gabon,347,0,52,38,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,GHA,Ghana,506,1,189,207,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,GIN,Guinea,3261,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,GMB,Gambia,1,0,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,GNB,Guinea-Bissau,224,0,0,15,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,GNQ,Equatorial Guinea,287,54,380,116,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,KEN,Kenya,2,0,0,11,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,LBR,Liberia,939,8403,0,13221,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,LBY,Libya,111,0,341,528,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,LSO,Lesotho,34,0,37,30,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,MAR,Morocco,0,0,7,10,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,MDG,Madagascar,79,0,668,213,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,MLI,Mali,179,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,MOZ,Mozambique,20,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,MRT,Mauritania,93,0,190,119,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,MUS,Mauritius,70,0,78,72,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,MWI,Malawi,24,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,MYT,Mayotte,14,0,197,69,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,NAM,Namibia,495,0,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,NER,Niger,45,1,0,0,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,NGA,Nigeria,27,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,REU,Reunion,25,0,578,133,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,RWA,Rwanda,0,1095,42,722,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,SDN,Sudan,465,0,544,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,SEN,Senegal,441,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,SLE,Sierra Leone,193,20,5664,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,SOM,Somalia,0,0,0,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,SSD,South Sudan,0,0,1583,11165,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,STP,Sao Tome & Principe,4,0,1,2,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,SWZ,Swaziland,59,0,0,83,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,TCD,Chad,9,0,1018,0,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,TGO,Togo,138,82,42,51,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,TUN,Tunisia,25,0,2,41,1,0
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,TZA,Tanzania,290,0,0,1026,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,UGA,Uganda,53,30,470,906,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,ZAF,South Africa,55951,171,15415,15712,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,ZMB,Zambia,280,0,8,14,1,1
1,North America,2,Africa,103553,15550,35446,63080,,USA,United States,ZWE,Zimbabwe,181,0,0,0,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,ALB,Albania,0,17,26,35,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,AUT,Austria,2576,128,1796,2162,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,BEL,Belgium,2355,386,2079,2586,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,BGR,Bulgaria,52,51,218,327,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,BIH,Bosnia & Herzegovina,0,6101,0,0,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,CHE,Switzerland,3265,144,2311,2063,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,CHI,Channel Islands,7,0,35,0,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,CZE,Czech Republic,1555,510,242,4314,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,DEU,Germany,63175,2929,11968,16084,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,DNK,Denmark,825,467,475,1086,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,ESP,Spain,6247,1967,23442,18616,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,FIN,Finland,553,140,383,1101,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,FRA,France,2784,53,2529,2319,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,GBR,United Kingdom,8957,4016,19390,21299,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,GRC,Greece,19651,3054,4821,4051,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,HRV,Croatia,379,241,11,29,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,HUN,Hungary,1467,4395,1678,2402,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,IRL,Ireland,2869,1782,2309,582,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,ISL,Iceland,119,78,438,786,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,ITA,Italy,1225,494,31219,39209,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,LUX,Luxembourg,953,10,296,305,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,MKD,Macedonia,0,0,2,3,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,MLT,Malta,320,116,44,33,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,MNE,Montenegro,6,0,18,25,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,NLD,Netherlands,2047,406,1635,1600,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,NOR,Norway,539,275,1335,3231,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,POL,Poland,146,7,1003,1266,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,PRT,Portugal,22341,1407,1058,821,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,ROU,Romania,88,58,1162,1321,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,SRB,Serbia,1446,1285,1,42,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,SVK,Slovakia,1821,1597,147,976,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,SVN,Slovenia,53,464,64,129,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,CAN,Canada,SWE,Sweden,3084,309,520,1697,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,ALB,Albania,0,21,1171,3226,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,AUT,Austria,16008,6,24528,28405,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,BEL,Belgium,13782,36,17063,18602,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,BGR,Bulgaria,309,11,2704,4489,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,BIH,Bosnia & Herzegovina,0,9280,399,430,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,CHE,Switzerland,29935,17,45455,48262,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,CHI,Channel Islands,742,0,746,1044,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,CZE,Czech Republic,3770,297,5828,29070,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,DEU,Germany,370089,1792,89863,105286,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,DNK,Denmark,4863,142,4795,9962,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,ESP,Spain,34221,723,258392,189955,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,FIN,Finland,2346,22,3492,6903,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,FRA,France,33524,3,38717,32583,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,GBR,United Kingdom,42672,698,130735,140824,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,GRC,Greece,70210,0,37499,34629,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,HRV,Croatia,2715,131,1297,2710,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,HUN,Hungary,6197,5510,13920,18801,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,IRL,Ireland,8338,380,31064,9581,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,ISL,Iceland,780,75,2485,4754,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,ITA,Italy,4871,591,207371,255654,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,LUX,Luxembourg,4076,7,3418,5925,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,MKD,Macedonia,1,0,322,1055,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,MLT,Malta,660,4,473,433,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,MNE,Montenegro,2954,0,386,1707,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,NLD,Netherlands,15174,20,13758,13085,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,NOR,Norway,5438,141,8878,22454,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,POL,Poland,1599,0,16399,21134,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,PRT,Portugal,56631,58,10035,8558,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,ROU,Romania,602,5,9293,10268,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,SRB,Serbia,10837,1719,48,26930,1,1
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,SVK,Slovakia,5077,2007,2252,6270,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,SVN,Slovenia,151,128,1786,3507,1,0
1,North America,3,Europe,912783,56817,1105368,1215929,,USA,United States,SWE,Sweden,13306,106,8141,18933,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,CAN,Canada,ARM,Armenia,0,0,0,0,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,CAN,Canada,AZE,Azerbaijan,0,0,2,35,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,CAN,Canada,BLR,Belarus,509,68,14,132,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,CAN,Canada,EST,Estonia,27,15,3,44,1,0
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,CAN,Canada,GEO,Georgia,0,0,0,0,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,CAN,Canada,KAZ,Kazakhstan,1,0,55,1571,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,CAN,Canada,KGZ,Kyrgyzstan,0,0,0,0,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,CAN,Canada,LTU,Lithuania,0,0,61,111,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,CAN,Canada,LVA,Latvia,57,21,45,81,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,CAN,Canada,MDA,Moldova,7,0,0,23,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,CAN,Canada,RUS,Russia,2318,977,210,2093,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,CAN,Canada,TJK,Tajikistan,0,0,0,0,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,CAN,Canada,TKM,Turkmenistan,113,0,0,2,1,0
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,CAN,Canada,UKR,Ukraine,291,0,16,612,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,CAN,Canada,UZB,Uzbekistan,0,0,0,14,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,USA,United States,ARM,Armenia,0,0,0,0,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,USA,United States,AZE,Azerbaijan,1,0,18,893,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,USA,United States,BLR,Belarus,523,0,988,2092,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,USA,United States,EST,Estonia,126,5,272,795,1,0
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,USA,United States,GEO,Georgia,0,0,0,1,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,USA,United States,KAZ,Kazakhstan,0,0,1483,41206,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,USA,United States,KGZ,Kyrgyzstan,0,232,0,4,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,USA,United States,LTU,Lithuania,85,0,1496,2011,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,USA,United States,LVA,Latvia,473,17,666,1100,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,USA,United States,MDA,Moldova,138,0,0,477,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,USA,United States,RUS,Russia,3048,1,8099,40228,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,USA,United States,TJK,Tajikistan,0,0,0,17,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,USA,United States,TKM,Turkmenistan,142,0,0,7,1,0
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,USA,United States,UKR,Ukraine,341,0,2238,19157,1,1
1,North America,4,Fmr Soviet Union,8211,1336,15683,112823,,USA,United States,UZB,Uzbekistan,11,0,17,117,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,CAN,Canada,ARE,United Arab Emirates,0,0,0,9,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,CAN,Canada,BHR,Bahrain,0,0,0,62,1,0
1,North America,5,West Asia,106989,1083,68064,130359,,CAN,Canada,CYP,Cyprus,893,357,617,366,1,0
1,North America,5,West Asia,106989,1083,68064,130359,,CAN,Canada,IRQ,Iraq,31,0,0,0,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,CAN,Canada,ISR,Israel,6829,606,510,1821,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,CAN,Canada,JOR,Jordan,1383,6,0,285,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,CAN,Canada,KWT,Kuwait,0,0,0,0,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,CAN,Canada,LBN,Lebanon,4427,10,0,77,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,CAN,Canada,OMN,Oman,0,0,0,0,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,CAN,Canada,PSE,Palestine,364,0,0,0,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,CAN,Canada,QAT,Qatar,0,0,0,157,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,CAN,Canada,SAU,Saudi Arabia,0,0,0,0,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,CAN,Canada,SYR,Syria,0,0,0,465,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,CAN,Canada,TUR,Turkey,652,4,1299,2121,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,CAN,Canada,YEM,Yemen,311,0,0,0,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,USA,United States,ARE,United Arab Emirates,802,0,649,4530,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,USA,United States,BHR,Bahrain,52,0,6,1035,1,0
1,North America,5,West Asia,106989,1083,68064,130359,,USA,United States,CYP,Cyprus,3714,21,4289,4167,1,0
1,North America,5,West Asia,106989,1083,68064,130359,,USA,United States,IRQ,Iraq,1364,1,0,8,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,USA,United States,ISR,Israel,48333,55,24544,64692,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,USA,United States,JOR,Jordan,5853,7,0,441,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,USA,United States,KWT,Kuwait,0,0,12,12,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,USA,United States,LBN,Lebanon,20503,14,0,118,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,USA,United States,OMN,Oman,1,0,0,0,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,USA,United States,PSE,Palestine,4915,0,0,801,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,USA,United States,QAT,Qatar,0,0,143,1709,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,USA,United States,SAU,Saudi Arabia,87,0,2134,0,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,USA,United States,SYR,Syria,1,0,162,716,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,USA,United States,TUR,Turkey,4661,2,33699,46767,1,1
1,North America,5,West Asia,106989,1083,68064,130359,,USA,United States,YEM,Yemen,1813,0,0,0,1,1
1,North America,6,South Asia,60182,457,62788,158,,CAN,Canada,AFG,Afghanistan,0,0,0,0,1,1
1,North America,6,South Asia,60182,457,62788,158,,CAN,Canada,BGD,Bangladesh,502,103,0,0,1,1
1,North America,6,South Asia,60182,457,62788,158,,CAN,Canada,BTN,Bhutan,0,8,1,0,1,0
1,North America,6,South Asia,60182,457,62788,158,,CAN,Canada,IND,India,0,0,0,0,1,1
1,North America,6,South Asia,60182,457,62788,158,,CAN,Canada,IRN,Iran,0,0,4131,1,1,1
1,North America,6,South Asia,60182,457,62788,158,,CAN,Canada,LKA,Sri Lanka,0,0,0,0,1,1
1,North America,6,South Asia,60182,457,62788,158,,CAN,Canada,MDV,Maldives,5,0,0,0,1,0
1,North America,6,South Asia,60182,457,62788,158,,CAN,Canada,NPL,Nepal,0,0,0,0,1,1
1,North America,6,South Asia,60182,457,62788,158,,CAN,Canada,PAK,Pakistan,0,0,0,0,1,1
1,North America,6,South Asia,60182,457,62788,158,,USA,United States,AFG,Afghanistan,20308,0,2619,0,1,1
